movieId,genre_ids,original_title,title,cast_and_crew,year,poster_path
167119,"[9648, 53, 80, 27]",Nightkill,Nightkill,"Ted Post (director); Joan Andre (screenplay); Jaclyn Smith, Mike Connors, James Franciscus, Robert Mitchum, Fritz Weaver, Sybil Danning, Belinda Mayne, Michael Anderson Jr., Tina Menard, Melanie MacQueen",1980,/dW0wUaDONvRMKUQbDhdAFTyalEr.jpg
19494,[35],Nine to Five,9 to 5,"Colin Higgins (director/screenplay); Patricia Resnick (screenplay); Jane Fonda, Lily Tomlin, Dolly Parton, Dabney Coleman, Elizabeth Wilson, Sterling Hayden, Henry Jones, Lawrence Pressman, Marian Mercer, Renn Woods, Norma Donaldson, Roxanna Bonilla-Giannini, Peggy Pope, Richard Stahl, Ray Vitte",1980,/34cDJ8DMVb0RuIg5zDuotCGdNKb.jpg
31603,"[53, 9648, 80]",The Formula,The Formula,"John G. Avildsen (director); Steve Shagan (screenplay); Marlon Brando, George C. Scott, Marthe Keller, John Gielgud, G.D. Spradlin, Beatrice Straight, Richard Lynch, John van Dreelen, Robin Clarke, Ike Eisenmann, Marshall Thompson, Dieter Schidor, Werner Kreindl, Jan Niklas, Wolfgang Preiss, David Byrd, Ferdy Mayne, Alan North, Calvin Jung, Louis Basile, Gerry Murphy, Craig T. Nelson, Herb Voland",1980,/rnPDLq35sRuaJsjPmwFMjrqqXGP.jpg
39503,[18],Inside Moves,Inside Moves,"Richard Donner (director); Valerie Curtin, Barry Levinson (screenplay); John Savage, David Morse, Diana Scarwid, Amy Wright, Tony Burton, Bill Henderson, Steve Kahan, Jack O'Leary, Bert Remsen, Harold Russell, Pepe Serna, Harold Sylvester, William Frankfather, Arnold Williams, George Brenlin, Gerri Dean",1980,/zzNuY9dq9yLrc2RvS7iX1KIbVyV.jpg
15310,"[18, 10402, 10749]",The Jazz Singer,The Jazz Singer,"Richard Fleischer (director); Herbert Baker, Stephen H. Foreman (screenplay); Neil Diamond, Laurence Olivier, Lucie Arnaz, Catlin Adams, Franklin Ajaye, Paul Nicholas, Sully Boyar, Mike Kellin, James Booth",1980,/mljSKNWC5yYoIsERfDHDiJcEZYW.jpg
6028,"[80, 53, 9648]",The Mirror Crack'd,The Mirror Crack'd,"Guy Hamilton (director); Jonathan Hales, Barry Sandler (screenplay); Angela Lansbury, Elizabeth Taylor, Kim Novak, Rock Hudson, Edward Fox, Geraldine Chaplin, Tony Curtis, Charles Gray, Richard Pearson, Wendy Morgan, Margaret Courtenay, Carolyn Pickles, Charles Lloyd-Pack, Pat Nye, Norman Wooland, Richard Leech, Sam Kydd, Pierce Brosnan, Anthony Steel, Dinah Sheridan, Nigel Stock, Hildegard Neil, John Bennett, Allan Cuthbertson, Marella Oppenheim, Maureen Bennett, Eric Dodson, Thick Wilson, Peter Woodthorpe",1980,/5rirt2BbnEDzgWfUzsAew0qHm1N.jpg
28124,"[35, 10749]",Seems Like Old Times,Seems Like Old Times,"Jay Sandrich (director); Neil Simon (screenplay); Chevy Chase, Goldie Hawn, Charles Grodin, Robert Guillaume, Yvonne Wilder, Harold Gould, George Grizzard, T.K. Carter, Judd Omen, Marc Alaimo, Chris Lemmon",1980,/mT6l2TO3kbeG7olZV5Zmd8MqSh8.jpg
11542,"[27, 878, 53]",Altered States,Altered States,"Ken Russell (director); Sidney Aaron (screenplay); William Hurt, Blair Brown, Bob Balaban, Charles Haid, Thaao Penghlis, Drew Barrymore, Megan Jeffers, Dori Brenner, Peter Brandon, George Gaynes, Jack Murdock, John Larroquette",1980,/1iZBJcFJFupnxrSCwQIrtVgsrkA.jpg
124210,[35],First Family,First Family,"Buck Henry (director/screenplay); Bob Newhart, Madeline Kahn, Gilda Radner, Richard Benjamin, Bob Dishy, Harvey Korman, Fred Willard, Rip Torn, Austin Pendleton, John Hancock, Julius Harris",1980,/ezspxcWTOmKyiELWSLdDBnEMYe2.jpg
85191,"[27, 9648]",Scream,Scream,"Byron Quisenberry (director/screenplay); Pepper Martin, Hank Worden, Ethan Wayne, Alvy Moore, Bobby Diamond, Woody Strode, Ann Bronston, Julie Marine, Nancy St. Marie, Joseph Alvarado, John Nowak, Joe Allaine, Cynthia Faria, Bella Bluck, Dee Cooper, Bob Macgonigal, Gino Difirelli, Gregg Palmer",1981,/fENI8R4NOIqBMEbx7TlQHRLLbgx.jpg
9538,"[878, 27]",Scanners,Scanners,"David Cronenberg (director/screenplay); Stephen Lack, Jennifer O'Neill, Patrick McGoohan, Lawrence Dane, Michael Ironside, Robert Silverman, Mavor Moore, Anthony Sherwood, Fred Doederlein, Victor Désy, Louis Del Grande, Alex Stevens, William Hope, Christopher Britton, Leon Herbert, Neil Affleck",1981,/VTqLdveNXxGsIAZL5I4RliTTt7.jpg
37843,"[878, 27]",Blood Beach,Blood Beach,"Jeffrey Bloom (director/screenplay); David Huffman, Marianna Hill, Burt Young, John Saxon, Stefan Gierasch, Harriet Medin, Otis Young, Darrell Fetty, Lena Pousette, Mickey Fox, Marleta Giles, Pamela McMyler, Eleanor Zee, Laura Burkett, Jacqueline Randall",1981,/3BfSQmwTm8LGv2KZKcDJnFuBbIC.jpg
74262,"[28, 35, 14]",奇門遁甲,Zombi 2,"Lucio Fulci (director); Elisa Briganti, Dardano Sacchetti (screenplay); Tisa Farrow, Ian McCulloch, Richard Johnson, Al Cliver, Auretta Gay, Stefania D'Amario, Olga Karlatos",1981,/gPoK3MR2PJ5naouXxO3DtkOnRp8.jpg
344084,"[10751, 878, 35]",Earthbound,Earthbound,"James L. Conway (director); Michael Fisher (screenplay); Burl Ives, Todd Porter, Christopher Connelly, Meredith MacRae, Joseph Campanella, Marc Gilpin, John Schuck, Joey Forman, Stuart Pankin, H.M. Wynant, Doodles Weaver, Anne Lockhart, Mindy Dow, Elissa Leeds, Peter Isacksen, Jesse Bennett, Cindy Bertagnolli, Allen Tatomer, Scottie Anderson",1981,/ulM0ONuQkH5mQz1BpC90RX2IHKW.jpg
12472,"[35, 10751, 878]",The Incredible Shrinking Woman,The Incredible Shrinking Woman,"Joel Schumacher (director); Jane Wagner (screenplay); Lily Tomlin, Charles Grodin, Ned Beatty, Henry Gibson, Elizabeth Wilson, Mark Blankfield, Maria Smith, Pamela Bellwood, John Glover, Nicholas Hormann, James McMullan, Shelby Balik, Justin Dana, Rick Baker, Frank Welker, Mike Douglas, Dick Wilson, Sally Kirkland, Pat Ast, Marneen Fields",1981,/A6Hgp9LS0TQiawk6sPefjg1mHbg.jpg
23668,"[80, 18]","Fort Apache, the Bronx","Fort Apache, The Bronx","Daniel Petrie (director); Heywood Gould (screenplay); Paul Newman, Ed Asner, Ken Wahl, Danny Aiello, Rachel Ticotin, Pam Grier, Kathleen Beller, Tito Goya, Miguel Piñero, Jaime Tirelli, Clifford David, Sully Boyar, Dominic Chianese, Michael Higgins, Paul Gleason, Randy Jurgensen, Gilbert Lewis, Cleavant Derricks, Reynaldo Medina, Norman Matlock",1981,/6Ec96yA2KH5xIYmAotcBb8t03xw.jpg
39874,"[27, 53, 9648]",My Bloody Valentine,My Bloody Valentine,"George Mihalka (director); John Beaird (screenplay); Paul Kelman, Lori Hallier, Neil Affleck, Don Francks, Cynthia Dale, Alf Humphreys, Keith Knight, Patricia Hamilton, Terry Waterland, Thomas Kovacs, Helene Udy, Rob Stein, Gina Dick, Larry Reynolds, Jim Murchison, Carl Marotte, Jack Van Evera, Peter Cowper",1981,/kl3mewFceFtYIavvGts2atzB0e0.jpg
47890,"[12, 9648, 53]",Sphinx,Sphinx,"Franklin J. Schaffner (director); John Byrum (screenplay); Lesley-Anne Down, Frank Langella, Maurice Ronet, John Gielgud, Vic Tablian, Martin Benson, John Rhys-Davies, Nadim Sawalha, Tutte Lemkow, Saeed Jaffrey, Eileen Way, William Hootkins, James Cossins, Victoria Tennant, Behrouz Vossoughi",1981,/r8vCundiMdlqczcA2uCzbAyDj2N.jpg
29204,"[16, 10402, 18, 36]",American Pop,American Pop,"Ralph Bakshi (director); Ronni Kern (screenplay); Ron Thompson, Lisa Jane Persky, Jeffrey Lippa, Marya Small, Beatrice Colen, Frank Dekova, Roz Kelly, Richard Moll, Joey Camen, Elsa Raven, Vincent Schiavelli, Leonard Stone, Eric Taslitz, Lynda Wiesmeier, Elya Baskin, Lee Ving, Ralph Bakshi, Richard Singer, Jerry Holland, Hilary Beane, Robert Beecher, Gene Borkan, Ben Frommer, Amy Levitt",1981,/9SQqCFZH8ziWuGY02DVUgj1YxqU.jpg
66592,"[35, 9648, 53]",Charlie Chan and the Curse of the Dragon Queen,Charlie Chan and the Curse of the Dragon Queen,"Clive Donner (director); Stan Burns, David Axelrod (screenplay); Peter Ustinov, Lee Grant, Angie Dickinson, Richard Hatch, Brian Keith, Roddy McDowall, Rachel Roberts, Michelle Pfeiffer, Paul Ryan, Johnny Sekka",1981,/stHCsZztSRt8B9u3Zrqww3eWPu1.jpg
31679,[53],Eyewitness,Eyewitness,"Peter Yates (director); Steve Tesich (screenplay); William Hurt, Sigourney Weaver, Christopher Plummer, James Woods, Irene Worth, Kenneth McMillan, Pamela Reed, Steven Hill, Morgan Freeman, Alice Drummond, Keone Young",1981,/dxMbBWegmjtPfZNmw6HHJjgZkQt.jpg
140413,"[35, 10749]",All Night Long,All Night Long,"Jean-Claude Tramont (director); W.D. Richter (screenplay); Gene Hackman, Barbra Streisand, Dennis Quaid, Diane Ladd, Kevin Dobson, William Daniels, Hamilton Camp, Terry Kiser, Charles Siebert, Vernee Watson, Annie Girardot, Ann Doran, Raleigh Bond, Jim Nolan, Judy Kerr, Marlyn Gates",1981,/rUe694KlHdlVvtgSRsGdrEkbtSr.jpg
40866,"[14, 35]",The Devil and Max Devlin,The Devil and Max Devlin,"Steven Hilliard Stern (director); Mary Rodgers (screenplay); Elliott Gould, Bill Cosby, Susan Anspach, Adam Rich, Julie Budd, Sonny Shroyer, David Knell, Chuck Shamata, Ronnie Schell, Reggie Nalder",1981,/7FkUzAMDteozli8v0s2olmJ6ThX.jpg
27346,[27],Maniac,Maniac,"William Lustig (director); C.A. Rosenberg, Joe Spinell (screenplay); Joe Spinell, Caroline Munro, Gail Lawrence, Tom Savini, Sharon Mitchell, William Lustig, Kelly Piper, Rita Montone, Hyla Marrow, James Brewster, Linda Lee Walter, Tracie Evans, Carol Henry, Neila Bacmeister, Louis Jawitz, Denise Spagnuolo, Billy Spagnuolo, Frank Pesce",1981,/aKIBqbUZAEwOML4oMMjZS7m4Gvj.jpg
80388,"[35, 10749]",On the Right Track,On the Right Track,"Lee Philips (director); Avery Buddy, Richard Moses, Tina Pine (screenplay); Gary Coleman, Maureen Stapleton, Norman Fell, Michael Lembeck, Lisa Eilbacher, Bill Russell, Herb Edelman, Nathan Davis, Fern Persons, Mike Genovese, Harry Gorsuch, Page Hannah, Jami Gertz, Chelcie Ross, Mike Bacarella, Jack Wasserman, Arthur Smith, Corin Rogers, George Barrow, David Selburg",1981,/xD8oFm4dNyFsf2KQabqh0cGz67R.jpg
61653,"[35, 10749]",Back Roads,Back Roads,"Martin Ritt (director); Gary DeVore (screenplay); Sally Field, Tommy Lee Jones, David Keith, Michael V. Gazzo, Barbara Babcock, Miriam Colon, M. Emmet Walsh",1981,/uBwiOZnfM7sN7cgXUQdQEmLLdGl.jpg
13555,[27],The Funhouse,The Funhouse,"Tobe Hooper (director); Larry Block (screenplay); Elizabeth Berridge, Cooper Huckabee, Largo Woodruff, Miles Chapin, Kevin Conway, Sylvia Miles, William Finley, Wayne Doba, Shawn Carson, Rebuka Hoye, Jack McDermott, Jeanne Austin",1981,/9eFgNrkTbXk1TBPuzxdOEjutNoC.jpg
63443,"[35, 18, 10749]",Modern Romance,Modern Romance,"Albert Brooks (director/screenplay); Monica Johnson (screenplay); Albert Brooks, Kathryn Harrold, Bruno Kirby, James L. Brooks, George Kennedy, Albert Henderson",1981,/iDRBGabz2BqlqjidUOtTvYOaSli.jpg
217977,"[10751, 18]",Amy,Amy,"Vincent McEveety (director); Noreen Stone (screenplay); Jenny Agutter, Barry Newman, Kathleen Nolan, Chris Robinson, Lou Fant, Margaret O'Brien, Nanette Fabray, Lance LeGault, Lucille Benson, Jonathan Daly, Lonny Chapman, Norman Burton, Ronnie Scribner, Seamon Glass, Brian Frishman, Jane Daly, Dawn Jeffory, Peggy McCay, Len Wayland, Virginia Vincent, Otto Rechenberg, David Hollander, Cory 'Bumper' Yothers, Alban Branton, Michelle Downey, Carson Sipes, Diana Boyd, Flavia Fleischer, David Jacob Weiss, Oscar Arturo Aguilar, Kevin van Wieringen, Nancy Jeris, Randy Morton, Lance Gordon, John Arndt, Rick Foster, Elisha Rapson",1981,/c13uaDHY88lCvusEUkBL3YN0opC.jpg
31593,"[18, 9648, 53, 80]",Cutter's Way,Cutter's Way,"Ivan Passer (director); Jeffrey Alan Fiskin (screenplay); Jeff Bridges, John Heard, Lisa Eichhorn, Ann Dusenberry, Stephen Elliott, Arthur Rosenberg, Francis X. McCarthy, Nina van Pallandt, Julia Duffy, Billy Drago, Jonathan Terry, Ted White, Patricia Donahue, Paul Thomas",1981,/eOuaZWChAK3YQmWH2yD7eIr5o2.jpg
10768,"[27, 9648, 53]",Omen III: The Final Conflict,Omen III: The Final Conflict,"Graham Baker (director); Andrew Birkin (screenplay); Sam Neill, Rossano Brazzi, Don Gordon, Lisa Harrow, Barnaby Holm, Leueen Willoughby, Marc Boyle, Milos Kirek, Tommy Duggan, Louis Mahoney, Richard Oldfield, Tony Vogel, Hugh Moxey, Mason Adams, Robert Arden, Ruby Wax, Hazel Court",1981,/e4eOyQAKBS6ZpJWCcNldZuoSv9t.jpg
11027,"[80, 10749, 18, 53]",The Postman Always Rings Twice,The Postman Always Rings Twice,"Bob Rafelson (director); David Mamet (screenplay); Jack Nicholson, Jessica Lange, John Colicos, Michael Lerner, John P. Ryan, Anjelica Huston, William Traylor, Ron Flagge, William Newman, Chuck Liddell, Albert Henderson, Christopher Lloyd",1981,/xH3sEe7AVQ1bevdKVoBqdXWu3f5.jpg
79649,"[27, 53]",Eyes of a Stranger,Eyes of a Stranger,"Ken Wiederhorn (director); Mark Jackson (screenplay); Lauren Tewes, Jennifer Jason Leigh, Luke Halpin, John DiSanti, Peter DuPre, Gwen Lewis, Kitty Lunn, Timothy Hawkins, Ted Richert, Toni Crabtree, Bob Small, Stella Rivera, Dan Fitzgerald, José Bahamande, Rhonda Flynn",1981,/6uAQkwCIgK1LHacoHPHqWelzn8G.jpg
11524,"[80, 53, 28]",Thief,Thief,"Michael Mann (director/screenplay); James Caan, Tuesday Weld, Robert Prosky, Willie Nelson, Jim Belushi, Dennis Farina, William Petersen, Gavin MacFadyen, Chuck Adamson, Tom Signorelli, Nick Nickeas, W.R. Bill Brown, Norm Tobin, John Santucci, Sam Cirone, Spero Anast, Hal Frank, Patti Ross",1981,/bpjRGwfYJ71bU0hNhLIz7g3t6Oy.jpg
23954,"[80, 18, 10749]",Atlantic City,Atlantic City,"Louis Malle (director); John Guare (screenplay); Burt Lancaster, Susan Sarandon, Kate Reid, Robert Joy, Hollis McLaren, Michel Piccoli, Al Waxman, Sean Sullivan, Angus MacInnes, Moses Znaimer, Wallace Shawn, Harvey Atkin, Norma Dell'Agnese, Louis Del Grande, Cec Linder, Sean McCann, Robert Goulet",1981,/vOc2B27bR7CtNKq7tL4RAsiF3WP.jpg
130724,[35],Hardly Working,Hardly Working,"Jerry Lewis (director/screenplay); Michael Janover (screenplay); Jerry Lewis, Susan Oliver, Roger C. Carmel, Deanna Lund, Harold J. Stone, Steve Franken, Buddy Lester, Leonard Stone",1981,/gHHFJAn5MxcKQd49FfuAryMhhUw.jpg
109264,"[18, 10402, 99]",This Is Elvis,This Is Elvis,"Malcolm Leo, Andrew Solt (directors/screenplay); Priscilla Presley, Vernon Presley, Gladys Presley, Joe Esposito, Linda Thompson, Ral Donner",1981,/mFFJmCFHmSyOiOhSQi4QtTd6i6I.jpg
21610,"[28, 80, 53]",Nighthawks,Nighthawks,"Bruce Malmuth (director); David Shaber (screenplay); Sylvester Stallone, Billy Dee Williams, Lindsay Wagner, Persis Khambatta, Nigel Davenport, Rutger Hauer, Hilary Thompson, Joe Spinell, Walter Mathews",1981,/oqMl9RrdYerO1PYN6InmF91dahc.jpg
11527,"[12, 14]",Excalibur,Excalibur,"John Boorman (director/screenplay); Rospo Pallenberg (screenplay); Nigel Terry, Helen Mirren, Nicholas Clay, Cherie Lunghi, Paul Geoffrey, Nicol Williamson, Corin Redgrave, Patrick Stewart, Keith Buckley, Clive Swift, Liam Neeson, Gabriel Byrne, Robert Addie, Charley Boorman, Katrine Boorman, Ciarán Hinds, Niall O'Brien, Kay McLaren, Barbara Byrne",1981,/cTWF6zkr5mUOnheowKODIijWYcN.jpg
75963,"[35, 80, 10751]",Going Ape!,Going Ape!,"Jeremy Joe Kronsberg (director/screenplay); Tony Danza, Stacey Nelkin, Jessica Walter, Danny DeVito, Art Metrano, Frank Sivero, Rick Hurst, Howard Mann, Joseph Maher",1981,/ykjlb8pWz3j0R4EV1wGVxdBeXOy.jpg
11298,[27],The Howling,The Howling,"Joe Dante (director); John Sayles, Terence H. Winkless (screenplay); Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone, Belinda Balaski, Kevin McCarthy, John Carradine, Slim Pickens, Elisabeth Brooks, Robert Picardo, Noble Willingham, Jim McKrell, Kenneth Tobey, Dick Miller, Meshach Taylor, Margie Impert, James Murtaugh, Don McLeod",1981,/dEFMku7o825YhyUEHSlkvLDz1Dt.jpg
22167,"[28, 18]",Knightriders,Knightriders,"George A. Romero (director/screenplay); Ed Harris, John Amplas, Gary Lahti, Tom Savini, Amy Ingersoll, Patricia Tallman, Brother Blue, Ken Foree, Scott Reiniger, Martin Ferrero, Michael P. Moran, Donald Rubinstein, Stephen King, Warner Shook, Randy Kovitz, Harold Wayne Jones, Albert Amerson, Christine Forrest, Greg Besnak, Gary Davis",1981,/iOT1oD2wtCk9IX9LvDEWDFKdb3V.jpg
18905,"[35, 12]",Caveman,Caveman,"Carl Gottlieb (director/screenplay); Rudy De Luca (screenplay); Ringo Starr, Barbara Bach, Dennis Quaid, Shelley Long, Jack Gilford, Cork Hubbert, Evan C. Kim, Carl Lumbly, John Matuszak, Avery Schreiber, Richard Moll, Mark King, Paco Morayta, Ed Greenberg, Jack Scalici, Anaís de Melo, Miguel Ángel Fuentes, Gerardo Zepeda, Hector Moreno",1981,/cfZfl3wxO8QxHKJsiWUHZg1D62B.jpg
26843,"[36, 10752, 18]",Lion of the Desert,Lion of the Desert,"Moustapha Akkad (director); Hal Craig (screenplay); Anthony Quinn, Oliver Reed, Rod Steiger, Raf Vallone, Irene Papas, John Gielgud, Andrew Keir, Gastone Moschin, Sky du Mont, Robert Brown, Luciano Bartoli, Franco Fantasia, Stefano Patrizi, Adolfo Lastretti, Takis Emmanuel, Rodolfo Bigotti, Eleonora Stathopoulou, Claudio Goro, Giordano Falzoni, Ihab Werfaly",1981,/xm7CKN5mo09RNAcL1IP1xmJ5avT.jpg
167262,[37],Cattle Annie and Little Britches,Cattle Annie and Little Britches,"Lamont Johnson (director); David Eyre, Robert Ward (screenplay); Burt Lancaster, John Savage, Rod Steiger, Amanda Plummer, Diane Lane, Scott Glenn, Redmond Gleeson, William Russ, Ken Call, Buck Taylor, Roger Cudney Jr., Michael Conrad, John Quade, Perry Lang, Steven Ford, Chad Hastings, Yvette Sweetman",1981,/vbY56Vl2hoW5N5CuPDuaE8sDwpy.jpg
42149,"[27, 53]",The Hand,The Hand,"Oliver Stone (director/screenplay); Michael Caine, Andrea Marcovicci, Annie McEnroe, Bruce McGill, Viveca Lindfors, Rosemary Murphy, Mara Hobel, Pat Corley, Charles Fleischer",1981,/p7IBqO4hA8pN9PQ6lLO333xnQN6.jpg
22171,"[80, 53, 28]",Ms .45,Ms. 45,"Abel Ferrara (director); Nicholas St. John (screenplay); Zöë Tamerlis, Steve Singer, Jack Thibeau, Peter Yellen, Abel Ferrara, Editta Sherman, Albert Sinkys, Darlene Stuto, Helen McGara, Nike Zachmanoglou, Vincent Gruppi, James Albanese",1981,/9ulPP8hcBjIrWRqeXsZVjL0uX3E.jpg
54118,"[27, 9648, 53]",Night School,Night School,"Ken Hughes (director); Ruth Avergon (screenplay); Leonard Mann, Rachel Ward, Drew Snyder, Joseph R. Sicari, Nicholas Cairis, Karen MacDonald, Annette Miller, Bill McCann, Margo Skinner, Kevin Fennessy, Elizabeth Barnitz, Holly Hardman, Meb Boden, Leonard Corman, Belle McDonald, Ed Higgins",1981,/pGFnK1Npjth1iYm3Kq2gqjC0Ceb.jpg
42371,"[35, 10749]",Take This Job and Shove It,Take This Job and Shove It,"Gus Trikonis (director); Barry Schneider (screenplay); Robert Hays, Art Carney, Barbara Hershey, David Keith, Tim Thomerson, Martin Mull, Eddie Albert, Penelope Milford, David Allan Coe, Lacy J. Dalton, Royal Dano, Virgil Frye, James Karen, Len Lesser, Suzanne Kent, Joan Prather, George Lindsey, Johnny Paycheck, Charlie Rich, Fran Ryan, Stephan Meyers, Bob Chandler",1981,/rAlLrcOr1ZSjXXIP1yY3FcXyLBZ.jpg
9725,[27],Friday the 13th Part 2,Friday the 13th Part 2,"Steve Miner (director); Ron Kurz (screenplay); Amy Steel, John Furey, Adrienne King, Steve Daskewisz, Stu Charno, Lauren-Marie Taylor, Marta Kober, Tom McBride, Bill Randolph, Kirsten Baker, Russell Todd, Walt Gorney, Betsy Palmer, Jack Marks, Cliff Cudney, Warrington Gillette",1981,/6s3Fl0rGf1G2MZm97rhqZ3yS82d.jpg
27420,[27],Graduation Day,Graduation Day,"Herb Freed (director/screenplay); Anne Marisse (screenplay); Christopher George, Patch Mackenzie, Michael Pataki, E. Danny Murphy, E. J. Peaker, Linnea Quigley, Denise Cheshire, Billy Hufsey, Tom Hintnaus, Vanna White, Karen Abbott, Linda Shayne, Carmen Argenziano, Virgil Frye, Richard Balin, Carl Rey, Erica Hope, Beverly Dixon, Hal Bokar",1981,/bbNtkM0oFTCnFfblOzeEuaDUaZB.jpg
75048,"[18, 28]",King of the Mountain,King of the Mountain,"Noel Nosseck (director); Leigh Chapman, H.R. Christian (screenplay); Harry Hamlin, Joseph Bottoms, Deborah Van Valkenburgh, Richard Cox, Seymour Cassel, Dennis Hopper",1981,/nYSHGnnBJM3APrw8WgWtAxbTiLJ.jpg
190544,"[878, 53, 18, 14]",Image of the Beast,Image of the Beast,"Donald W. Thompson (director); Donald W. Thompson, Russell S. Doughten Jr. (story/screenplay); William Wellman Jr., Susan Plumb, Patty Dunning",1981,/bFeYX1CJjovUBr7vQXKa5aW9F3X.jpg
24124,[27],The Burning,The Burning,"Tony Maylam (director); Bob Weinstein, Peter Lawrence (screenplay); Brian Matthews, Lou David, Leah Ayres, Brian Backer, Larry Joshua, Jason Alexander, Ned Eisenberg, Fisher Stevens, Holly Hunter, Willie Reale, Carrick Glenn, Carolyn Houlihan, Shelley Bruce, Sarah Chodoff, Bonnie Deroski, Kevi Kendall, J.R. McKechnie, George Parry, Ame Segull, Bruce Kluger, John Roach, James Van Verth",1981,/d8as1GtCAhlc5rirarnUUd85gJA.jpg
35685,"[18, 10749]",Lady Chatterley's Lover,Lady Chatterley's Lover,"Just Jaeckin (director/screenplay); Marc Behm, Christopher Wicking (screenplay); Sylvia Kristel, Nicholas Clay, Shane Briant, Ann Mitchell, Elizabeth Spriggs, Pascale Rivault, Peter Bennett, Anthony Head, Frank Moorey, Bessie Love, John Tynan, Michael Huston, Fran Hunter, Ryan Michael, Mark Colleano",1981,/3H58M1rUGO9AOve8GR0svRGmjau.jpg
74899,"[18, 27, 53]",The Fan,The Fan,"Edward Bianchi (director); Priscilla Chapman, John Hartwell (screenplay); Lauren Bacall, James Garner, Maureen Stapleton, Michael Biehn, Héctor Elizondo, Anna Maria Horsford, Reed Jones, Dana Delany, Dwight Schultz, Griffin Dunne, Liz Smith, Kurt Johnson, Feiga Martinez, Kaiulani Lee",1981,/uBUfrSpgQacEnjcMjpDszQTTqsL.jpg
37936,"[18, 27, 53, 9648]",Happy Birthday to Me,Happy Birthday to Me,"J. Lee Thompson (director); Timothy Bond, Peter Jobin, John Saxton (screenplay); Melissa Sue Anderson, Glenn Ford, Lawrence Dane, Sharon Acker, Frances Hyland, Tracey E. Bregman, Lisa Langlois, Jack Blum, Matt Craven, Lenore Zann, David Eisner, Lesleh Donaldson, Michel-René Labelle, Richard Rebiere",1981,/yxGYpW43UzZuy4yvCP6Rzb5wyvS.jpg
